Format Version,1.24,Take Name,take_009,Take Notes,,Capture Frame Rate,20.000000,Export Frame Rate,20.000000,Capture Start Time,2025-01-22 11.34.48.599 ,Capture Start Frame,63174,Total Frames in Take,15904,Total Exported Frames,15904,Rotation Type,XYZ,Length Units,Millimeters,Coordinate Space,Global

,Type,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body
14634,731.700000,-179.251846,22.556549,178.882187,13.471074,693.324707,1929.562256,-179.342621,23.149734,178.328323,782.543823,1222.175415,2069.564941
14635,731.750000,-179.227844,22.539406,178.845840,13.105393,693.236145,1930.244873,-179.358536,23.128227,178.350983,781.990417,1222.121826,2070.122314
14636,731.800000,-179.225250,22.529833,178.848129,12.722969,693.209778,1930.957886,-179.387329,23.126236,178.361542,781.621826,1222.079346,2070.615234
14637,731.850000,-179.234283,22.499752,178.842712,12.391970,693.167603,1931.746582,-179.379822,23.091213,178.362885,781.347717,1222.074219,2071.043701
14638,731.900000,-179.231766,22.493196,178.829666,12.093268,693.091187,1932.459229,-179.355621,23.223225,178.254181,781.055359,1222.498657,2072.290527
14639,731.950000,-179.231857,22.502869,178.843567,11.936295,693.104553,1933.118530,-179.399673,23.170097,178.320724,780.900940,1222.234497,2072.709229
14640,732.000000,-179.219421,22.489515,178.844269,11.860873,693.117615,1933.789551,-179.360611,23.103348,178.306641,780.906738,1222.212036,2073.116211
14641,732.050000,-179.238373,22.471798,178.862747,11.634261,693.160339,1934.415649,-179.343109,23.198324,178.250061,780.731323,1222.455200,2074.129883
14642,732.100000,-179.243835,22.494608,178.857483,11.169500,693.121887,1934.919678,-179.389526,23.246410,178.245193,780.293823,1222.467896,2074.856689
14643,732.150000,-179.249374,22.486910,178.841507,10.789794,693.111938,1935.535522,-179.409393,23.245867,178.271881,779.912842,1222.398682,2075.296631
14644,732.200000,-179.224228,22.465128,178.831772,10.604284,693.031372,1936.203003,-179.356201,23.254442,178.217026,779.604431,1222.572266,2075.885986
14645,732.250000,-179.206711,22.437939,178.828033,10.623185,693.000610,1936.790527,-179.291489,23.191580,178.209732,779.694397,1222.500000,2076.214111
14646,732.300000,-179.215073,22.399729,178.831055,10.770835,693.101501,1937.093262,-179.327408,23.151421,178.197800,780.043152,1222.639526,2075.798340
14647,732.350000,-179.216980,22.372324,178.826904,10.828007,693.088440,1937.166992,-179.337769,23.120071,178.206604,780.147522,1222.546875,2075.507568
14648,732.400000,-179.219711,22.342480,178.822037,10.877629,693.102661,1937.242310,-179.358047,23.107586,178.207367,780.267456,1222.605713,2075.153564
14649,732.450000,-179.228226,22.308445,178.837143,10.992527,693.124878,1937.444092,-179.407166,23.064663,178.251190,780.492126,1222.425659,2074.864502
14650,732.500000,-179.230591,22.270470,178.847610,11.085153,693.126587,1937.736084,-179.408676,23.031420,178.257507,780.681824,1222.392212,2074.664795
14651,732.550000,-179.237579,22.235250,178.851852,11.162117,693.137329,1938.010010,-179.399292,22.984268,178.280334,780.851624,1222.349243,2074.404785
14652,732.600000,-179.253220,22.199286,178.867294,11.255653,693.157288,1938.304688,-179.385910,22.934595,178.282135,781.049988,1222.354248,2074.094971
14653,732.650000,-179.250427,22.143162,178.865723,11.372559,693.153503,1938.648193,-179.381439,22.873295,178.276398,781.274048,1222.397583,2073.677979
14654,732.700000,-179.235016,22.086941,178.857437,11.502563,693.125061,1939.029419,-179.344482,22.802254,178.247421,781.547729,1222.505737,2073.219238
14655,732.750000,-179.234818,22.030455,178.864120,11.633232,693.124878,1939.433350,-179.352890,22.752277,178.233932,781.813171,1222.549194,2072.875488
14656,732.800000,-179.249344,21.973700,178.880753,11.734859,693.139099,1939.817139,-179.369934,22.687672,178.227585,782.050537,1222.564331,2072.488037
14657,732.850000,-179.268341,21.926689,178.895828,11.835176,693.169800,1940.129395,-179.372971,22.640839,178.234863,782.284119,1222.555908,2072.153076
14658,732.900000,-179.280685,21.870504,178.892456,11.953243,693.162476,1940.442993,-179.375610,22.603001,178.259003,782.520203,1222.486572,2071.803223
14659,732.950000,-179.277588,21.808762,178.876633,12.110308,693.156982,1940.794556,-179.405853,22.475782,178.333679,782.783630,1222.196655,2071.032959
14660,733.000000,-179.266891,21.749735,178.863617,12.242881,693.141418,1941.189941,-179.420273,22.397398,178.355865,783.070862,1222.085815,2070.537354
14661,733.050000,-179.251007,21.692146,178.840942,12.370274,693.123047,1941.614014,-179.420181,22.336323,178.327972,783.345459,1222.177246,2070.186768
14662,733.100000,-179.248550,21.634413,178.838791,12.495229,693.156250,1942.057129,-179.417145,22.274752,178.294495,783.624878,1222.292603,2069.821289
14663,733.150000,-179.251068,21.574389,178.841019,12.621015,693.188171,1942.496216,-179.449707,22.236176,178.329208,783.915466,1222.180664,2069.488037
14664,733.200000,-179.247681,21.512774,178.836777,12.745455,693.174988,1942.916870,-179.454346,22.184387,178.337204,784.142273,1222.164551,2069.106201
14665,733.250000,-179.244492,21.447748,178.837036,12.916141,693.170227,1943.285645,-179.408600,22.236519,178.276749,784.525513,1222.414307,2069.081299
14666,733.300000,-179.249023,21.382179,178.850159,13.115421,693.205139,1943.608643,-179.393738,22.184345,178.253647,784.898132,1222.524048,2068.580811
14667,733.350000,-179.253937,21.310329,178.861908,13.363264,693.232544,1943.968140,-179.377106,22.115322,178.228424,785.278748,1222.620483,2067.968262
14668,733.400000,-179.263382,21.243866,178.870255,13.539407,693.260864,1944.342651,-179.384201,22.020985,178.230698,785.645813,1222.603394,2067.340576
14669,733.450000,-179.269577,21.184841,178.866898,13.675705,693.266846,1944.752441,-179.448090,21.971733,178.286942,785.984558,1222.383789,2066.947754
14670,733.500000,-179.258499,21.132185,178.853470,13.858261,693.252563,1945.232422,-179.456039,21.908142,178.307541,786.287537,1222.302612,2066.615967
14671,733.550000,-179.264191,21.067165,178.865311,14.090468,693.286865,1945.795532,-179.459427,21.839422,178.313324,786.665344,1222.282349,2066.268311
14672,733.600000,-179.259155,21.002411,178.884460,14.391080,693.307190,1946.389160,-179.435516,21.769304,178.300369,787.026917,1222.393555,2065.944336
14673,733.650000,-179.255402,20.942802,178.892227,14.691319,693.328369,1946.820435,-179.418747,21.700205,178.299240,787.446228,1222.421265,2065.581055
14674,733.700000,-179.247574,20.868773,178.876389,15.069895,693.315063,1947.219971,-179.383957,21.615200,178.281769,787.930786,1222.508911,2065.044434
14675,733.750000,-179.239624,20.791162,178.858383,15.449964,693.304260,1947.649658,-179.375366,21.548710,178.271927,788.435913,1222.560669,2064.545410
14676,733.800000,-179.255661,20.721764,178.846954,15.810309,693.328491,1948.121826,-179.396332,21.397621,178.305038,788.977783,1222.448853,2063.668945
14677,733.850000,-179.289444,20.650219,178.869186,16.158752,693.375854,1948.660645,-179.442352,21.287754,178.346909,789.518005,1222.250366,2062.940430
14678,733.900000,-179.291321,20.568434,178.875473,16.511381,693.363220,1949.230347,-179.510208,21.280878,178.374939,790.017395,1222.136719,2062.695068
14679,733.950000,-179.277100,20.492699,178.876907,16.831844,693.353394,1949.803955,-179.510529,21.203381,178.363052,790.452332,1222.176758,2062.291504
14680,734.000000,-179.271118,20.423639,178.888657,17.122812,693.380066,1950.348633,-179.463196,21.181297,178.311020,790.934143,1222.401489,2062.128662
14681,734.050000,-179.275040,20.358858,178.892166,17.387478,693.411804,1950.850098,-179.443420,21.119286,178.304642,791.359070,1222.468872,2061.727539
14682,734.100000,-179.279236,20.274332,178.890045,17.688108,693.408508,1951.395630,-179.448410,21.018646,178.314072,791.760315,1222.483765,2061.092529
14683,734.150000,-179.290756,20.213821,178.902390,18.020113,693.416870,1951.898315,-179.447464,20.932453,178.301361,792.222839,1222.497437,2060.558838
14684,734.200000,-179.308609,20.137445,178.922714,18.421822,693.461914,1952.388184,-179.408600,20.850712,178.290939,792.780212,1222.545166,2059.956543
14685,734.250000,-179.306946,20.042965,178.922913,18.804811,693.467773,1952.909180,-179.433624,20.784252,178.338455,793.325684,1222.416138,2059.357422
14686,734.300000,-179.291107,19.962053,178.899597,19.130789,693.442566,1953.417847,-179.489258,20.714012,178.349991,793.800720,1222.381226,2058.834961
14687,734.350000,-179.284760,19.901127,178.883347,19.372156,693.420471,1953.866089,-179.493042,20.618050,178.333084,794.178589,1222.450073,2058.252930
14688,734.400000,-179.281326,19.837244,178.879532,19.611858,693.430786,1954.337769,-179.510101,20.516115,178.371857,794.496582,1222.287720,2057.661133
14689,734.450000,-179.283646,19.767080,178.889816,19.904459,693.459473,1954.835083,-179.454346,20.387133,178.386017,794.877747,1222.322021,2056.936035
14690,734.500000,-179.271439,19.681049,178.897675,20.245522,693.439880,1955.409424,-179.433136,20.318306,178.351395,795.362244,1222.443359,2056.471924
14691,734.550000,-179.279755,19.596882,178.908875,20.577065,693.428711,1955.927856,-179.491333,20.230225,178.370834,795.873047,1222.324829,2055.894287
14692,734.600000,-179.319183,19.518484,178.930725,20.922150,693.464294,1956.418091,-179.535522,20.172577,178.397247,796.337463,1222.179199,2055.439941
14693,734.650000,-179.333206,19.440165,178.936539,21.263605,693.505188,1956.902344,-179.552719,20.105553,178.420547,796.796021,1222.110229,2054.941162
14694,734.700000,-179.329056,19.366516,178.921097,21.567329,693.497437,1957.355103,-179.594849,20.053152,178.432785,797.308350,1222.049194,2054.453125
14695,734.750000,-179.322083,19.299007,178.916779,21.819923,693.475647,1957.784790,-179.500916,19.979143,178.380402,797.688538,1222.346313,2053.859131
14696,734.800000,-179.326447,19.223698,178.930649,22.065937,693.497925,1958.215210,-179.501770,19.928675,178.374176,797.986694,1222.394775,2053.434326
14697,734.850000,-179.335709,19.157824,178.948898,22.311621,693.506897,1958.667480,-179.497192,19.859327,178.383102,798.296204,1222.347656,2052.956299
14698,734.900000,-179.328384,19.084816,178.946854,22.560509,693.500488,1959.151001,-179.477158,19.776180,178.368118,798.680969,1222.426514,2052.368164
14699,734.950000,-179.309265,19.010389,178.931061,22.829727,693.472229,1959.689941,-179.503922,19.665459,178.394669,799.032593,1222.345093,2051.787598
14700,735.000000,-179.312088,18.944710,178.918777,23.077072,693.455322,1960.138916,-179.573502,19.620729,178.448242,799.403625,1222.128662,2051.399170
14701,735.050000,-179.326797,18.879047,178.916443,23.364910,693.462830,1960.575317,-179.578125,19.575092,178.464142,799.790283,1222.079834,2051.014893
14702,735.100000,-179.340271,18.809414,178.925613,23.672155,693.459961,1961.030518,-179.515579,19.515064,178.403656,800.214294,1222.363770,2050.529541
14703,735.150000,-179.320404,18.729956,178.919540,23.990675,693.413818,1961.532349,-179.512863,19.427231,178.363525,800.665405,1222.511353,2049.917969
14704,735.200000,-179.314026,18.654858,178.924423,24.264582,693.430054,1961.964478,-179.538223,19.340334,178.397079,801.018005,1222.379272,2049.319092
14705,735.250000,-179.311295,18.581255,178.925552,24.509773,693.451721,1962.384888,-179.546829,19.282782,178.429153,801.374695,1222.277832,2048.785889
14706,735.300000,-179.309814,18.517572,178.921616,24.743845,693.470398,1962.812622,-179.533340,19.212927,178.432480,801.731079,1222.290649,2048.243164
14707,735.350000,-179.316391,18.435759,178.913483,25.044155,693.456604,1963.372314,-179.560333,19.150715,178.442108,802.130005,1222.229126,2047.762207
14708,735.400000,-179.324127,18.354046,178.903778,25.370352,693.430542,1963.923218,-179.575531,19.057598,178.415787,802.564453,1222.313965,2047.193237
14709,735.450000,-179.329163,18.284233,178.919907,25.693674,693.446289,1964.362915,-179.616379,18.979050,178.445023,803.015015,1222.198608,2046.641113
14710,735.500000,-179.348801,18.215673,178.944061,26.030888,693.462402,1964.799316,-179.601852,18.926029,178.438126,803.439453,1222.229980,2046.175293
14711,735.550000,-179.359711,18.136724,178.948532,26.382521,693.465149,1965.287231,-179.598465,18.840923,178.425446,803.881775,1222.283569,2045.593262
14712,735.600000,-179.363586,18.064951,178.947021,26.707449,693.458374,1965.736572,-179.569534,18.788633,178.426910,804.303894,1222.312500,2045.126465
14713,735.650000,-179.349686,17.996788,178.923492,26.973204,693.415955,1966.143311,-179.529602,18.729807,178.416458,804.676697,1222.378906,2044.628662
14714,735.700000,-179.348999,17.921001,178.917465,27.264605,693.414917,1966.585327,-179.502808,18.622799,178.422424,804.984436,1222.448853,2044.006592
14715,735.750000,-179.339142,17.831198,178.923721,27.633205,693.417480,1967.153931,-179.539673,18.545532,178.432388,805.483765,1222.377686,2043.452026
14716,735.800000,-179.324554,17.760262,178.924072,27.995903,693.388977,1967.715332,-179.547363,18.481436,178.446945,805.903687,1222.325439,2043.026489
14717,735.850000,-179.322357,17.697485,178.923019,28.302708,693.370178,1968.195435,-179.514679,18.433235,178.429993,806.322571,1222.402710,2042.680542
14718,735.900000,-179.335449,17.640322,178.925522,28.600117,693.393433,1968.633545,-179.508484,18.398760,178.416901,806.691162,1222.469849,2042.411133
14719,735.950000,-179.351303,17.578394,178.925323,28.961578,693.416504,1969.066650,-179.509399,18.321133,178.413467,807.173706,1222.500244,2041.901123
14720,736.000000,-179.360413,17.506083,178.931488,29.343754,693.417969,1969.504639,-179.501617,18.219313,178.367981,807.644287,1222.634888,2041.271240
14721,736.050000,-179.352264,17.436460,178.929474,29.676367,693.397217,1969.913330,-179.471191,18.156322,178.358337,808.030273,1222.705200,2040.793213
14722,736.100000,-179.337219,17.365292,178.931503,30.008949,693.367981,1970.375366,-179.456512,18.102419,178.361511,808.348999,1222.727295,2040.389771
14723,736.150000,-179.323837,17.298948,178.924927,30.345301,693.357361,1970.862671,-179.467010,18.048300,178.370178,808.795959,1222.674072,2040.007080
14724,736.200000,-179.308090,17.238726,178.917496,30.663391,693.360352,1971.378540,-179.461304,17.995810,178.363113,809.242188,1222.684448,2039.690063
14725,736.250000,-179.305664,17.180504,178.912018,30.946741,693.354797,1971.909302,-179.482437,17.940592,178.364639,809.616089,1222.672974,2039.365234
14726,736.300000,-179.313766,17.106438,178.911865,31.262524,693.344543,1972.467041,-179.460770,17.855528,178.349182,809.995667,1222.729736,2038.914429
14727,736.350000,-179.326614,17.043728,178.914825,31.603851,693.328735,1972.979736,-179.467087,17.790188,178.357864,810.382935,1222.692871,2038.544189
14728,736.400000,-179.327545,16.976681,178.912811,31.984634,693.300476,1973.457275,-179.456177,17.701506,178.343277,810.757935,1222.797607,2038.104492
14729,736.450000,-179.324738,16.920195,178.904343,32.327072,693.289307,1973.845703,-179.445496,17.653673,178.352646,811.147278,1222.809082,2037.734497
14730,736.500000,-179.320267,16.848436,178.889343,32.635406,693.275452,1974.269897,-179.403458,17.591064,178.326996,811.569397,1222.926880,2037.248901
14731,736.550000,-179.320190,16.779083,178.889252,32.926044,693.299622,1974.715820,-179.373825,17.541822,178.352753,811.944641,1222.890137,2036.819702
14732,736.600000,-179.319489,16.710382,178.901947,33.233852,693.300842,1975.228149,-179.366318,17.464024,178.326904,812.313416,1222.985107,2036.333984
14733,736.650000,-179.319580,16.640028,178.902405,33.561169,693.271790,1975.799316,-179.429428,17.398052,178.330200,812.739685,1222.890869,2035.931641
14734,736.700000,-179.323715,16.567137,178.920395,33.922176,693.272156,1976.405640,-179.428192,17.284634,178.340790,813.141357,1222.849854,2035.377075
14735,736.750000,-179.330444,16.498203,178.932556,34.256668,693.286316,1976.994263,-179.426910,17.213350,178.344223,813.585510,1222.856445,2034.939331
14736,736.800000,-179.325714,16.422951,178.915314,34.635735,693.244873,1977.587402,-179.428543,17.138723,178.307983,814.027039,1222.991211,2034.547119
14737,736.850000,-179.328735,16.337759,178.903381,35.034588,693.219116,1978.131958,-179.427765,17.067581,178.327911,814.496704,1222.895874,2034.137939
14738,736.900000,-179.324219,16.266720,178.898087,35.429619,693.211609,1978.554688,-179.427185,17.035393,178.354767,814.918213,1222.799316,2033.826782
14739,736.950000,-179.309128,16.192810,178.894547,35.804195,693.190857,1978.997437,-179.397751,16.966600,178.340103,815.333374,1222.855957,2033.288452
14740,737.000000,-179.270752,16.102278,178.878387,36.196114,693.139771,1979.551392,-179.361816,16.857218,178.279099,815.783142,1223.084229,2032.572510
14741,737.050000,-179.260529,16.022196,178.871857,36.525879,693.141174,1980.082275,-179.351501,16.766121,178.276962,816.173584,1223.099121,2032.008667
14742,737.100000,-179.283920,15.946321,178.879791,36.856434,693.161804,1980.604980,-179.372131,16.707441,178.292191,816.566895,1223.021851,2031.617676
14743,737.150000,-179.315674,15.868186,178.906570,37.232166,693.179199,1981.171753,-179.379913,16.627337,178.304779,817.001953,1222.983032,2031.140991
14744,737.200000,-179.313217,15.785791,178.909943,37.661850,693.140259,1981.776489,-179.376358,16.521744,178.302414,817.489807,1222.987183,2030.554565
14745,737.250000,-179.316422,15.720407,178.926788,38.016842,693.133545,1982.266113,-179.368759,16.470676,178.308105,817.895813,1222.976196,2030.166870
14746,737.300000,-179.317490,15.667007,178.932236,38.289009,693.118713,1982.643066,-179.349533,16.417305,178.317001,818.191528,1222.982666,2029.756104
14747,737.350000,-179.317596,15.600787,178.931396,38.593151,693.119019,1983.051392,-179.341568,16.356754,178.304504,818.544373,1223.015869,2029.261841
14748,737.400000,-179.308609,15.516020,178.924591,38.966225,693.115479,1983.563721,-179.326096,16.257896,178.272476,819.016357,1223.114380,2028.597778
14749,737.450000,-179.296051,15.430418,178.913696,39.325180,693.085266,1984.072632,-179.350861,16.185078,178.308823,819.410217,1222.971313,2028.053955
14750,737.500000,-179.298767,15.357400,178.912018,39.653889,693.064575,1984.531372,-179.341980,16.148232,178.295212,819.819214,1222.988770,2027.703003
14751,737.550000,-179.312759,15.293238,178.928040,40.020191,693.058777,1985.022949,-179.374695,16.066952,178.343445,820.221558,1222.818726,2027.184937
14752,737.600000,-179.311386,15.226276,178.913574,40.353806,693.025085,1985.513184,-179.361099,15.925669,178.315689,820.636658,1222.916504,2026.417480
14753,737.650000,-179.311691,15.164304,178.910049,40.640026,693.014099,1985.927002,-179.356308,15.868483,178.321457,820.956299,1222.879028,2025.993408
14754,737.700000,-179.301056,15.107296,178.906845,40.867867,692.977722,1986.216431,-179.343552,15.827598,178.309921,821.202026,1222.910034,2025.623047
14755,737.750000,-179.296555,15.045865,178.912994,41.096046,692.974915,1986.436401,-179.327530,15.797067,178.303802,821.480408,1222.911621,2025.190308
14756,737.800000,-179.299179,14.977471,178.923218,41.375481,692.985962,1986.649902,-179.320160,15.743587,178.309021,821.786560,1222.908813,2024.575439
14757,737.850000,-179.302597,14.901062,178.939804,41.714588,693.020325,1986.916260,-179.328232,15.643909,178.311996,822.194458,1222.876709,2023.759399
14758,737.900000,-179.305557,14.818119,178.944763,42.043034,693.031921,1987.284546,-179.367523,15.573751,178.304382,822.577148,1222.843872,2023.213867
14759,737.950000,-179.306107,14.746628,178.943619,42.335938,693.042542,1987.675781,-179.366714,15.507943,178.299927,822.864136,1222.864258,2022.770874
14760,738.000000,-179.301025,14.683452,178.932236,42.589993,693.049316,1988.064209,-179.369492,15.458533,178.306412,823.185669,1222.832886,2022.354126
14761,738.050000,-179.298752,14.625467,178.925720,42.845451,693.049194,1988.415039,-179.334259,15.379249,178.317749,823.488831,1222.835693,2021.767578
14762,738.100000,-179.292404,14.561253,178.932053,43.101215,693.036377,1988.803223,-179.316757,15.287538,178.321686,823.782227,1222.827148,2021.135986
14763,738.150000,-179.305939,14.497449,178.951553,43.331520,693.062683,1989.170776,-179.318558,15.219883,178.329102,824.043762,1222.790894,2020.628418
14764,738.200000,-179.314728,14.436536,178.958954,43.546200,693.054138,1989.489380,-179.354218,15.167786,178.335876,824.359680,1222.732788,2020.078857
14765,738.250000,-179.305191,14.377299,178.947540,43.770638,693.011230,1989.760498,-179.362885,15.113364,178.337646,824.596313,1222.719482,2019.578735
14766,738.300000,-179.306396,14.324652,178.949142,43.990524,693.006104,1990.005127,-179.353302,15.054543,178.331848,824.839966,1222.721313,2019.093262
14767,738.350000,-179.311523,14.271706,178.951279,44.207714,693.018250,1990.272827,-179.335144,15.000026,178.336929,825.086365,1222.722290,2018.599487
14768,738.400000,-179.320663,14.217571,178.957123,44.403713,693.039673,1990.542114,-179.309311,14.931647,178.333694,825.319092,1222.768677,2018.051636
14769,738.450000,-179.326050,14.151720,178.964432,44.615921,693.062500,1990.854248,-179.316360,14.870659,178.361389,825.585876,1222.668945,2017.494873
14770,738.500000,-179.328186,14.086877,178.971359,44.829964,693.084534,1991.193604,-179.311966,14.854811,178.352921,825.904175,1222.720459,2017.161865
14771,738.550000,-179.307144,14.009415,178.964767,45.080288,693.070251,1991.609619,-179.293640,14.806886,178.308395,826.228149,1222.871338,2016.687378
14772,738.600000,-179.300507,13.936285,178.970993,45.322155,693.056702,1992.049072,-179.331375,14.749475,178.319168,826.496948,1222.822021,2016.195557
14773,738.650000,-179.305405,13.877872,178.979553,45.538395,693.061096,1992.427734,-179.362350,14.617351,178.333786,826.648560,1222.727905,2015.457153
14774,738.700000,-179.320923,13.826087,178.993118,45.768635,693.118408,1992.762207,-179.373764,14.543492,178.353882,826.900269,1222.642090,2014.961670
14775,738.750000,-179.323303,13.768626,178.993393,46.035194,693.141113,1993.106567,-179.365295,14.496358,178.372162,827.253723,1222.565796,2014.523926
14776,738.800000,-179.332611,13.699093,178.995300,46.305843,693.169800,1993.483643,-179.351059,14.425105,178.363190,827.582031,1222.582520,2013.991821
14777,738.850000,-179.313065,13.627275,178.971786,46.556370,693.131042,1993.855591,-179.352097,14.374539,178.366470,827.879578,1222.578369,2013.523804
14778,738.900000,-179.317963,13.563251,178.977081,46.821758,693.155212,1994.191895,-179.348694,14.319641,178.355743,828.159729,1222.612671,2013.064331
14779,738.950000,-179.327805,13.487012,178.988693,47.096195,693.188354,1994.594604,-179.360214,14.243987,178.332870,828.451660,1222.675049,2012.489136
14780,739.000000,-179.328262,13.411063,178.994675,47.344501,693.209717,1995.023071,-179.374832,14.167026,178.364838,828.714783,1222.579224,2011.908569
14781,739.050000,-179.333542,13.338965,179.007431,47.622051,693.235901,1995.470703,-179.370697,14.112455,178.380264,828.991821,1222.559448,2011.459351
14782,739.100000,-179.316010,13.282295,178.999985,47.928558,693.237976,1995.859131,-179.354797,14.036698,178.377930,829.320740,1222.605103,2010.971313
14783,739.150000,-179.293716,13.229748,178.981888,48.224083,693.240479,1996.223022,-179.346451,13.994736,178.406357,829.703125,1222.519775,2010.595093
14784,739.200000,-179.278290,13.168455,178.968872,48.499020,693.229736,1996.608887,-179.349213,13.945211,178.400803,830.046509,1222.516479,2010.171143
14785,739.250000,-179.291260,13.113038,178.984070,48.754681,693.258362,1997.021606,-179.315002,13.925920,178.364731,830.400024,1222.705811,2009.906982
14786,739.300000,-179.317047,13.050884,178.999710,49.036900,693.294739,1997.440063,-179.335159,13.800159,178.332413,830.642883,1222.804688,2009.204590
14787,739.350000,-179.314850,12.983855,178.992065,49.321953,693.279114,1997.843384,-179.327591,13.747777,178.333359,830.978149,1222.824829,2008.734497
14788,739.400000,-179.318573,12.912603,178.996521,49.594162,693.283936,1998.265869,-179.366409,13.680408,178.364044,831.255798,1222.698486,2008.207520
14789,739.450000,-179.315338,12.844938,179.001938,49.868324,693.301880,1998.682373,-179.379333,13.616074,178.367752,831.497192,1222.697998,2007.699707
14790,739.500000,-179.320862,12.780076,179.007080,50.189323,693.327271,1999.113281,-179.379196,13.543344,178.385086,831.820007,1222.688477,2007.134399
14791,739.550000,-179.321838,12.718248,179.002167,50.518848,693.344177,1999.477539,-179.357651,13.477862,178.346725,832.208862,1222.850586,2006.598755
14792,739.600000,-179.320465,12.648480,179.003876,50.931915,693.352844,1999.861206,-179.330215,13.414107,178.337982,832.667480,1222.889160,2006.032227
14793,739.650000,-179.320587,12.580167,178.997681,51.302792,693.344360,2000.253174,-179.310715,13.346819,178.337463,833.022461,1222.907715,2005.488647
14794,739.700000,-179.315598,12.500484,178.995285,51.650654,693.322021,2000.734985,-179.318726,13.286026,178.349503,833.363220,1222.849854,2005.021606
14795,739.750000,-179.336060,12.431318,179.017227,51.939724,693.371094,2001.170166,-179.357224,13.209000,178.378204,833.663696,1222.730469,2004.502319
14796,739.800000,-179.346176,12.366899,179.024673,52.199425,693.403870,2001.583130,-179.357147,13.090376,178.356033,833.907227,1222.863159,2003.811157
14797,739.850000,-179.346054,12.300194,179.028046,52.488800,693.402466,2002.035889,-179.349792,13.021685,178.344788,834.172302,1222.928345,2003.296143
14798,739.900000,-179.348373,12.217396,179.017227,52.792156,693.388977,2002.544189,-179.339935,12.971787,178.341965,834.480469,1222.953247,2002.811646
14799,739.950000,-179.336746,12.129081,179.003555,53.104332,693.379028,2002.995728,-179.313843,12.907995,178.347000,834.777771,1222.970947,2002.264526
14800,740.000000,-179.318817,12.052328,178.998825,53.449867,693.365845,2003.390503,-179.272720,12.858792,178.345184,835.171082,1223.037720,2001.743530
14801,740.050000,-179.292847,11.977817,178.976974,53.801014,693.350220,2003.809204,-179.297195,12.789660,178.375809,835.552429,1222.919800,2001.159668
14802,740.100000,-179.282074,11.903374,178.966385,54.149456,693.348145,2004.273438,-179.320358,12.658431,178.362350,835.887451,1222.946167,2000.397705
14803,740.150000,-179.298935,11.833128,178.979630,54.444954,693.390930,2004.752686,-179.313919,12.583358,178.364960,836.146179,1222.960938,1999.906982
14804,740.200000,-179.329254,11.776482,179.000610,54.699078,693.436401,2005.188477,-179.313370,12.517742,178.395493,836.403748,1222.884521,1999.434570
14805,740.250000,-179.335037,11.713125,179.007507,54.970005,693.435669,2005.637939,-179.313660,12.438820,178.400024,836.615417,1222.882690,1998.903564
14806,740.300000,-179.340088,11.634442,179.016373,55.240856,693.429932,2006.090698,-179.305130,12.389134,178.383743,836.897217,1222.955566,1998.416992
14807,740.350000,-179.343582,11.557235,179.018768,55.554642,693.431702,2006.497192,-179.274033,12.294225,178.356964,837.180908,1223.097046,1997.717896
14808,740.400000,-179.336227,11.487564,179.021362,55.892002,693.436584,2006.872437,-179.293762,12.223489,178.336761,837.515198,1223.145142,1997.112549
14809,740.450000,-179.329681,11.424026,179.008957,56.221985,693.444702,2007.270630,-179.309128,12.163423,178.363922,837.853516,1223.042358,1996.594971
14810,740.500000,-179.324509,11.349612,178.992203,56.557388,693.427063,2007.793457,-179.290314,12.088593,178.374756,838.194214,1223.020752,1996.036133
14811,740.550000,-179.331146,11.274037,178.999680,56.885143,693.443787,2008.292969,-179.292603,12.014195,178.387314,838.497620,1222.979248,1995.508667
14812,740.600000,-179.342743,11.194418,179.012619,57.231228,693.461487,2008.820557,-179.318619,11.880620,178.385986,838.735901,1223.002930,1994.809814
14813,740.650000,-179.360031,11.126106,179.025467,57.513515,693.462097,2009.284546,-179.324585,11.806771,178.382370,839.001160,1223.029297,1994.261108
14814,740.700000,-179.376907,11.050200,179.030548,57.784870,693.439758,2009.748657,-179.363449,11.700840,178.340164,839.170959,1223.137573,1993.557495
14815,740.750000,-179.369370,10.973762,179.021103,58.069721,693.431885,2010.164307,-179.333649,11.655958,178.318085,839.456238,1223.264526,1993.061279
14816,740.800000,-179.345703,10.888255,179.009094,58.402676,693.424133,2010.620850,-179.358368,11.565272,178.359085,839.768921,1223.111938,1992.341797
14817,740.850000,-179.336258,10.809042,179.004578,58.730385,693.437561,2011.048828,-179.374924,11.486649,178.370041,840.037598,1223.078247,1991.701294
14818,740.900000,-179.340622,10.720664,179.010788,59.056477,693.446411,2011.550171,-179.377167,11.400396,178.366913,840.316406,1223.117432,1991.075073
14819,740.950000,-179.352005,10.635967,179.039154,59.422249,693.492737,2012.075684,-179.374603,11.349899,178.372452,840.703003,1223.105835,1990.527100
14820,741.000000,-179.353500,10.542690,179.043488,59.803352,693.497681,2012.583740,-179.376907,11.274261,178.388672,841.062256,1223.034424,1989.820312
14821,741.050000,-179.359497,10.458464,179.041138,60.073978,693.502991,2012.939697,-179.396423,11.175061,178.380783,841.248535,1223.037231,1989.004395
